pl_name,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_mass,st_rad,st_teff
"Kepler-202 b",,1.63000000,4.06942700000,,,0.667000,4668.00
"Kepler-403 d",,1.42000000,13.61159129000,,1.250000,1.450000,6209.00
"K2-57 b",,2.30905002,9.00730000000,635.80,0.699000,0.671000,4413.00
"K2-28 b",,2.32000000,2.26045500000,568.00,0.257000,0.288000,3214.00
"Kepler-292 f",,2.35000000,20.83423700000,,,0.826000,5299.00
"Kepler-220 d",,0.98000000,28.12239700000,,,0.666000,4632.00
"Kepler-366 c",,1.79000000,12.51616000000,,,1.048000,6209.00
"TOI-4465 b",1872.00931723,14.01122587,101.94054000000,427.00,0.930000,1.014000,5545.00
"Kepler-309 b",,1.56000000,5.92365300000,,,0.721000,4713.00
"Kepler-686 b",,12.15000000,1.59474546300,,0.940000,0.920000,5649.00
"TOI-907.01",,9.61588510,4.58491290000,1846.60,1.069357,2.059789,6272.00
"NGTS-26 b",92.80589484,14.88552637,4.51992790000,1331.00,0.960000,1.160000,5550.00
"TOI-2322 b",2.31000000,0.99400000,11.30717000000,603.10,0.703000,0.662000,4664.00
"TOI-2322 c",18.10000000,1.87400000,20.22552800000,496.80,0.703000,0.662000,4664.00
"Kepler-103 c",58.47000000,5.45390000,179.60978000000,,1.212000,1.492000,6047.00
"TOI-707 b",,2.41600000,52.79918000000,491.70,0.990000,0.978000,5424.00
"WASP-5 b",502.15000000,12.18400000,1.62842790000,1706.00,0.960000,1.029000,5700.00
"Kepler-291 b",,2.16000000,3.54651100000,,,1.016000,6002.00
"K2-77 b",,2.49960270,8.20008440000,806.00,0.847000,0.792000,5160.00
"K2-266 b",11.26782377,3.30000000,0.65852400000,1515.00,0.686000,0.703000,4285.00
"Kepler-990 c",,1.53000000,0.53835430800,,1.050000,1.080000,5948.00
"TOI-2992 b",1058.36859531,13.75341932,3.00781200000,1726.00,1.210000,1.545000,6000.00
"Kepler-450 d",,0.83700000,7.51464000000,,1.190000,1.641620,6197.21
"Kepler-638 b",,1.83000000,6.07972888000,,0.880000,0.930000,5382.00
"Kepler-479 b",,2.12000000,12.49341307000,,0.860000,0.810000,5247.00
"Kepler-363 d",,2.05000000,11.93212500000,,,1.485000,5593.00
"Kepler-1946 b",,2.48812698,3.03519010500,,0.887000,0.873000,5505.00
"Kepler-1747 b",,4.26508000,6.23031997700,,0.983000,0.865000,5477.00
"K2-335 b",,2.21000000,12.28321100000,949.00,1.230000,1.330000,6222.00
"K2-344 b",,1.59000000,3.35585000000,722.00,0.510000,0.490000,4374.00
"Kepler-126 b",,1.52000000,10.49571100000,,,1.358000,6239.00
"Kepler-228 d",,4.04000000,11.09428600000,,,1.014000,6043.00
"NGTS-15 b",238.68913366,12.32987877,3.27623000000,1146.00,0.995000,0.954000,5600.00
"CoRoT-19 b",352.78000000,14.46000000,3.89713000000,2000.00,1.210000,1.650000,6090.00
"Kepler-1625 b",,6.06000000,287.37894900000,,0.960000,0.940000,5677.00
"Kepler-629 b",,1.38000000,7.23858540000,,0.930000,0.840000,5444.00
"TOI-6677 b",,5.83507112,5.45060661625,,,1.571670,6572.28
"K2-397 b",,2.41700000,3.57232600000,,0.937000,0.966000,5387.00
"Kepler-1354 b",,2.97000000,76.61337700000,,1.160000,1.240000,6168.00
"TOI-1194 b",120.00000000,8.71664516,2.31064460000,1264.29,0.983500,0.960800,5394.00
"KELT-17 b",416.35730000,17.09372500,3.08017160000,2087.00,1.635000,1.645000,7454.00
"TOI-3919 b",1233.17421916,12.31866979,7.43323400000,1198.00,1.208000,1.319000,6100.00
"Kepler-65 d",,1.52000000,8.13123000000,,1.250000,1.410000,6211.00
"K2-71 b",,2.15000000,6.98541000000,,0.477000,0.426000,4006.00
"TOI-3785 b",14.95000000,5.14000000,4.67473730000,582.00,0.520000,0.500000,3576.00
"Kepler-1595 b",,1.23000000,4.56380468000,,0.840000,0.800000,5203.00
"KOI-351 d",,2.87000000,59.73667000000,,1.200000,1.200000,6080.00
"TOI-837 b",120.45696625,9.16894621,8.32491130000,995.30,1.142000,1.052000,5995.00
"TOI-4860 b",86.70000000,8.70000000,1.52275910000,694.00,0.340000,0.358000,3260.00
"NGTS-3 A b",756.43540000,16.58932000,1.67537280000,,1.017000,0.930000,5600.00
"K2-174 b",,2.60000000,19.56230700000,455.00,0.700000,0.676000,4455.00
"Kepler-1880 b",,2.11686218,6.30921983700,,0.524000,0.530000,4380.00
"HAT-P-6 b",419.53560000,16.58932000,3.85298000000,,1.790000,1.620000,6570.00
"LHS 1903 d",5.96000000,2.50000000,12.56628700000,442.00,0.538000,0.539000,3664.00
"TOI-1201 b",6.28000000,2.41500000,2.49198630000,703.00,0.512000,0.508000,3476.00
"Kepler-1093 c",,1.96000000,89.72229200000,,1.130000,1.200000,6166.00
"Kepler-203 d",,1.44000000,11.32972000000,,,1.114000,5821.00
"Kepler-379 c",,2.29000000,62.78469700000,,,1.306000,6054.00
"WASP-181 b",95.03117000,13.27145600,4.51950640000,1186.00,1.040000,0.965000,5839.00
"Kepler-1033 b",,2.51000000,7.56052806000,,0.940000,0.920000,5547.00
"Kepler-684 b",,3.36000000,6.77030200800,,0.890000,0.860000,5493.00
"Kepler-393 b",,1.29000000,9.18241700000,,,1.382000,6189.00
"WASP-72 b",731.00900000,14.45961000,2.21673000000,,2.780000,2.180000,6250.00
"Kepler-378 b",,0.75000000,16.09236100000,,,0.671000,4661.00
"WASP-133 b",368.68280000,13.56289000,2.17642300000,1790.00,1.160000,1.440000,5700.00
"HATS-65 b",260.93843000,16.82470900,3.10516100000,1634.00,1.257000,1.310000,6277.00
"Kepler-1702 b",,1.60190793,18.50120000000,,0.850000,0.725742,5093.00
"Kepler-550 b",,4.42000000,8.60010410900,,0.870000,0.830000,5322.00
"TOI-4458 b",552.06794296,12.40834163,3.93937920000,1759.00,1.470000,1.960000,6151.00
"Kepler-1895 b",,2.11934728,6.07029008900,,0.860000,0.763000,5076.00
"Kepler-1218 b",,1.44000000,22.92212660000,,1.060000,1.100000,5986.00
"GJ 238 b",,0.56600000,1.74469990000,758.00,0.419300,0.431400,3485.00
"TIC 445839811 b",,2.47771211,11.10862603180,,,0.850041,5408.25
"Kepler-323 b",3.90000000,1.38100000,1.67832800000,1838.00,1.015000,1.120000,6004.00
"K2-268 e",,1.33000000,6.13124300000,801.00,0.840000,0.780000,5106.00
"Kepler-8 b",187.51970000,15.87194400,3.52249910000,1680.00,1.213000,1.486000,6213.00
"Kepler-904 b",,1.77000000,3.02166863200,,1.160000,1.250000,6160.00
"Kepler-772 b",,1.82000000,12.99207337000,,0.980000,1.110000,5714.00
"Kepler-669 b",,4.83000000,4.12554686900,,1.150000,1.200000,6038.00
"Kepler-1610 c",,2.09000000,44.98518850000,433.00,0.825000,0.800000,5295.00
"Kepler-310 b",,1.19000000,13.93069800000,,,0.876000,5797.00
"Kepler-427 b",92.17000000,13.79000000,10.29099400000,1100.00,0.960000,1.350000,5800.00
"NGTS-33 b",1153.71711741,18.38272835,2.82797200000,1991.00,1.600000,1.470000,7437.00
"TOI-3976 A b",55.61997123,12.27383387,6.60766200000,1295.00,1.254000,1.501000,5975.00
"Kepler-1876 b",2.40000000,0.85300000,6.99205000000,1299.00,1.187000,1.477000,6104.00
"Kepler-1771 b",,4.05537256,88.64399719000,,0.941000,0.934000,5661.00
"TOI-469.01",9.10000000,3.41000000,13.63082050000,716.00,0.901000,0.980000,5289.00
"Kepler-227 c",,3.04000000,54.41869400000,,,1.091000,5854.00
"Kepler-127 d",,2.64000000,48.63040800000,,,1.359000,6106.00
"K2-184 b",,1.47000000,16.97801020000,533.00,0.840000,0.750000,5245.00
"Kepler-1026 b",,2.21000000,36.51560530000,,0.790000,0.750000,4948.00
"Kepler-371 b",,1.89000000,34.76327800000,,,0.992000,5666.00
"Kepler-438 b",,1.12000000,35.23319000000,,0.544000,0.520000,3748.00
"Kepler-214 b",,2.61000000,15.66054400000,,,1.352000,6169.00
"Kepler-398 b",,0.93000000,4.08142300000,,,0.613000,4493.00
"Kepler-310 c",,3.38000000,56.47542000000,,,0.876000,5797.00
"TOI-2485 b",766.60211768,12.13932610,11.23479000000,1134.00,1.163000,1.720000,
"Kepler-982 b",,2.25000000,15.77382210000,,1.160000,1.290000,6139.00
"Kepler-1535 b",,2.55000000,138.94420000000,,1.080000,1.110000,6021.00
"Kepler-110 b",,1.83000000,12.69111200000,,,1.149000,5960.00
"Kepler-1630 b",,2.19000000,509.99740200000,,0.660000,0.630000,4736.00
"Kepler-824 b",,1.87000000,4.51436633000,,1.150000,1.220000,6035.00
"HATS-50 b",123.95370000,12.66617000,3.82970150000,,1.168000,1.117000,5990.00
"Kepler-1372 b",,1.27000000,1.31155556800,,0.980000,0.970000,5677.00
"K2-14 b",,4.81000000,8.36802000000,488.00,0.470000,0.450000,3789.00
"Kepler-511 c",,4.20964327,26.62949944000,,0.958000,1.417000,5866.00
"TOI-470 b",,4.34000000,12.19148000000,660.00,0.870000,0.831000,5190.00
"Kepler-813 b",,2.14000000,19.12947337000,,0.950000,0.930000,5743.00
"TOI-2000 c",81.70000000,8.14000000,9.12705500000,1038.00,1.082000,1.134000,5611.00
"Kepler-611 b",,1.65000000,2.43703330200,,1.010000,1.010000,5761.00
"Kepler-595 b",17.40000000,3.70800000,25.30290920000,,0.930000,0.821000,
"Kepler-41 b",177.98000000,14.46000000,1.85555820000,1790.00,1.150000,1.290000,5750.00
"Kepler-229 c",,4.92000000,16.06863800000,,,0.728000,5120.00
"Kepler-1815 b",,2.74892620,12.19139957000,,0.856000,0.967000,5516.00
"Kepler-769 c",,1.79000000,15.98701740000,,1.190000,1.280000,6186.00
"Kepler-1770 b",,2.84141754,16.84189987000,,0.941000,1.009000,5602.00
"Kepler-520 c",,1.07000000,5.21104261000,,1.100000,1.090000,6112.00
"TOI-1268 b",96.40000000,9.10000000,8.15770940000,918.90,0.960000,0.920000,5300.00
"Kepler-68 b",8.03000000,2.35700000,5.39875259000,1275.00,1.057000,1.256400,5847.00
"Kepler-79 d",5.30000000,7.15000000,52.08970000000,,1.244000,1.316000,6389.00
"Kepler-600 b",,2.90000000,23.67517607000,,0.840000,0.810000,5279.00
"Kepler-374 d",,1.31000000,5.02821900000,,,0.911000,5977.00
"Kepler-1292 b",,1.82000000,3.27646405000,,0.950000,0.930000,5556.00
"Kepler-1666 c",,3.23564749,40.71570000000,,1.230000,1.145860,6293.00
"Kepler-1359 b",,2.83000000,59.49709520000,,0.780000,0.720000,4709.00
"TOI-6707 b",,5.72673066,3.83479363758,,,1.582020,6289.49
"TOI-375 b",236.78216321,10.77183045,9.45469000000,1373.00,1.441000,2.900000,5259.90
"Kepler-342 b",,2.25000000,15.17031800000,,,1.472000,6175.00
"WASP-153 b",123.95370000,17.37395000,3.33260900000,1700.00,1.336000,1.730000,5914.00
"Kepler-853 b",,1.69000000,7.16892463000,,1.300000,1.550000,6350.00
"K2-124 b",,2.90000000,6.41365100000,442.00,0.390000,0.388000,3570.00
"Kepler-1061 b",,1.98000000,2.75798266600,,1.090000,1.070000,6067.00
"TOI-201 d",5.80000000,1.39000000,5.84889000000,,1.320000,1.310000,6423.00
"K2-413 b",,0.75990000,0.80940000000,,0.808000,0.700000,4116.00
"TOI-6002 b",,1.65000000,10.90482100000,321.40,0.210100,0.243200,3229.00
"TOI-1798.01",,2.44800000,8.02152233100,,0.870000,0.780000,5165.00
"TOI-5398 b",58.70000000,10.30000000,10.59054700000,947.00,1.146000,1.051000,6000.00
"Kepler-187 b",,1.41000000,4.93886400000,,,1.287000,6105.00
"TOI-871 b",,1.66400000,14.36256500000,621.00,0.758000,0.719000,4929.00
"Kepler-270 b",,2.01000000,11.47609400000,,,1.461000,6067.00
"Kepler-1378 b",,2.20000000,11.95398936000,,0.700000,0.670000,4407.00
"Kepler-1121 b",,1.91000000,13.15141081000,,1.290000,1.590000,6231.00
"Kepler-55 e",,1.55000000,4.61753400000,,,0.619000,4503.00
"Kepler-1931 b",,2.65323514,38.57609940000,,1.174000,1.221000,6167.00
"Kepler-1865 b",,1.57686072,2.52400994300,,0.849000,0.871000,5420.00
"Kepler-341 c",,1.70000000,8.01041000000,,,1.024000,6012.00
"Kepler-1542 c",,0.65000000,2.89223021000,,0.940000,0.990000,5564.00
"Kepler-223 d",8.00000000,5.24000000,14.78869000000,,1.125000,1.720000,
"Kepler-1268 b",,2.03000000,40.99039860000,,1.060000,1.090000,5904.00
"Kepler-394 b",,1.60000000,8.00501300000,,,1.132000,6402.00
"TIC 231949697 b",,1.52831855,0.90720448719,,,0.492584,3451.32
"Kepler-387 b",,1.03000000,6.79163600000,,,1.046000,5774.00
"TOI-2421 b",105.83685953,10.36830715,4.34740320000,1534.00,1.131000,1.750000,5607.00
"Kepler-407 b",1.93000000,1.19000000,0.66931240000,,0.990000,1.040000,5487.00
"HATS-54 b",239.32479047,11.37711541,2.54417650000,1429.00,1.050000,1.230000,5621.00
"Kepler-135 c",,1.16000000,11.44870800000,,,1.275000,6090.00
"Kepler-1307 b",,2.47000000,18.01621096000,,1.060000,1.080000,5884.00
"Kepler-139 c",,3.38000000,157.07287800000,,,1.300000,5594.00
"Kepler-1012 b",,1.29000000,5.50860439000,,0.950000,0.910000,5556.00
"Kepler-1694 b",,1.17986031,3.89526000000,,0.820000,0.756284,4954.00
"Kepler-1064 b",,1.55000000,16.54080322000,,0.850000,0.790000,5153.00
"Kepler-216 c",,3.04000000,17.40666900000,,,1.260000,6091.00
"K2-163 b",,2.46610713,6.67311700000,,0.826112,0.762201,4937.00
"Kepler-296 c",,2.00000000,5.84163660000,,0.498000,0.480000,3740.00
"Kepler-284 c",,2.61000000,37.51445600000,,,0.814000,5615.00
"Kepler-1075 b",,1.42000000,1.52372816000,,0.560000,0.540000,3959.00
"K2-404 b",,2.53000000,13.11536500000,,0.552000,0.552000,3748.00
"Kepler-1342 b",,1.66000000,2.21571035800,,0.930000,0.900000,5527.00
"Kepler-721 b",,2.64000000,5.39202538800,,0.820000,0.780000,5075.00
"TOI-2525 b",26.69758619,8.67575106,23.28560000000,,0.849000,0.785000,5096.00
"Kepler-150 d",,2.79000000,12.56093000000,,,0.939000,5560.00
"K2-104 b",,1.79000000,1.97419540000,798.00,0.510000,0.480000,3712.00
"HAT-P-59 b",489.45574678,12.58768533,4.14197710000,1277.80,1.008000,1.103800,5678.00
"Kepler-80 e",4.13000000,1.60000000,4.64489000000,,0.730000,0.678000,4540.00
"Kepler-1764 b",,4.55527871,70.46829987000,,1.162000,1.131000,6461.00
"TOI-481 b",486.27990000,11.09691000,10.33111000000,1370.00,1.140000,1.660000,5735.00
"Kepler-422 b",136.66000000,12.89000000,7.89144830000,,1.150000,1.240000,5972.00
"Kepler-773 b",,1.43000000,3.74910006100,,1.040000,1.010000,5850.00
"Kepler-218 d",,2.66000000,124.52446470000,,1.010000,1.020000,5542.00
"HATS-9 b",,13.85000000,1.91529100000,1746.00,1.100000,1.560000,5599.00
"Kepler-906 b",,2.11000000,41.69799760000,,1.060000,1.020000,6035.00
"Kepler-444 b",,0.40300000,3.60010530000,,0.758000,0.752000,5046.00
"K2-12 b",5.20000000,2.44000000,8.28246000000,1026.00,0.965000,1.117000,5672.00
"Kepler-1819 b",,3.90351256,16.48690033000,,1.173000,1.071000,6090.00
"EPIC 249893012 b",8.75000000,1.95000000,3.59510000000,1616.00,1.050000,1.710000,5430.00
"WASP-172 b",149.38010000,17.59813000,5.47743300000,1740.00,1.490000,1.910000,6900.00
"Kepler-192 b",,2.74000000,9.92674600000,,,1.007000,5479.00
"HATS-51 b",244.09344000,15.80469000,3.34887020000,1553.00,1.187000,1.440000,5758.00
"K2-21 c",,2.49000000,15.50192000000,,0.676023,0.646783,4222.06
"HATS-44 b",177.98480000,11.96000300,2.74390040000,1161.00,0.860000,0.847000,5080.00
"Kepler-1059 b",,1.73000000,3.76419104800,,0.750000,0.720000,4906.00
"Kepler-860 b",,3.24000000,5.10137945400,,1.040000,1.060000,5836.00
"Kepler-1212 b",,2.14000000,12.94130146000,,1.100000,1.150000,6051.00
"Kepler-124 c",,1.75000000,13.82137500000,,,0.636000,4984.00
"Kepler-30 b",11.30000000,3.90000000,29.33434000000,,0.990000,0.950000,5498.00
"Kepler-979 b",,2.72000000,8.08801350000,,0.870000,0.830000,5310.00
"Kepler-1766 b",,2.27904508,105.01499940000,,0.915000,1.042000,5868.00
"Kepler-1446 b",,0.82000000,0.68996783200,,0.810000,0.750000,4865.00
"Kepler-558 b",,2.37000000,29.00790538000,,0.850000,0.810000,5242.00
"CoRoT-2 b",1102.82000000,16.43200000,1.74299350000,,0.960000,0.906000,5625.00
"KOI-1783.01",71.00000000,8.86000000,134.46280000000,,1.076000,1.143000,5922.00
"TOI-1273 b",70.55790635,11.09689089,4.63129600000,1211.00,1.060000,1.060000,5690.00
"TIC 356227008 b",,2.39024009,2.96147448702,,,0.959792,5731.86
"Kepler-1622 b",,1.47000000,10.81187370000,,1.310000,1.500000,6436.00
"TOI-2525 c",208.81326340,10.13291855,49.25190000000,,0.849000,0.785000,5096.00
"TIC 423703298 b",,2.77230429,4.03712711976,,,0.729825,4540.37
"WASP-49 b",117.59710000,12.44199000,2.78174000000,,0.920000,0.970000,5600.00
"Kepler-1727 b",,3.17321625,9.02929973600,,0.824000,0.820000,5349.00
"Kepler-1468 c",,1.15000000,3.54553021000,,1.040000,1.050000,5893.00
"K2-155 b",,1.80000000,6.34200000000,708.00,0.650000,0.580000,4258.00
"TOI-4666 b",155.41809102,12.53164042,2.90891650000,695.00,0.576000,0.585000,3793.00
"Kepler-1517 b",,9.76000000,5.54608366500,,1.580000,1.950000,7010.00
"Kepler-1303 b",,1.42000000,7.56127224000,,1.010000,1.000000,5771.00
"EPIC 201615463 c",,1.22000000,3.80464000000,,1.073000,,
"Kepler-1748 b",,2.71275017,5.82352018400,,0.916000,0.864000,5774.00
"TOI-1752 b",,1.69300000,0.93518610000,1036.00,0.524000,0.530000,3762.00
"TOI-733 b",5.72000000,1.99200000,4.88476500000,1055.80,0.956000,0.949000,5585.00
"HD 207897 b",14.80000000,2.34302132,16.20166000000,581.75,0.820800,0.782700,5106.00
"TOI-5716 b",,0.96000000,6.76630000000,400.00,0.190000,0.220000,3436.00
"Kepler-1441 b",,1.31000000,39.44198390000,,1.000000,1.000000,5802.00
"Kepler-567 b",,2.25000000,16.54297375000,,0.840000,0.790000,5148.00
"Kepler-161 b",,2.12000000,4.92135500000,,,0.806000,5078.00
"Kepler-1083 b",,3.36000000,33.41779930000,,0.810000,0.770000,5049.00
"K2-190 b",,1.35673729,10.09885800000,,0.904597,0.912206,5631.00
"WASP-95 b",457.67520000,13.78707000,2.18467000000,,1.460000,1.230000,5830.00
"K2-224 b",,1.56000000,4.47904000000,1002.00,0.910000,0.840000,5620.00
"Kepler-1327 b",,1.80000000,14.88801098000,,1.020000,1.030000,5885.00
"Kepler-1984 b",,6.81000000,1.99281233900,675.00,0.450000,0.420000,3638.00
"Kepler-767 b",,6.64000000,161.52801010000,,0.960000,0.940000,5694.00
"Kepler-364 c",,2.15000000,59.98062700000,,,1.284000,6108.00
"K2-6 b",,2.50000000,30.94191000000,615.00,0.970000,0.960000,5850.00
"Kepler-1821 b",,2.59248115,16.45809937000,,0.946000,0.884000,5475.00
"Kepler-963 b",,2.66000000,9.97683705000,,0.910000,0.870000,5461.00
"Kepler-52 b",135.00000000,2.10000000,7.87735650000,,0.540000,0.520000,4075.00
"Kepler-724 b",,3.29000000,3.31494633800,,0.900000,0.860000,5437.00
"Kepler-33 b",,1.74000000,5.66793000000,,1.291000,1.820000,5904.00
"Kepler-619 c",,1.69000000,1.20846502600,,1.090000,1.110000,5980.00
"Kepler-1371 b",,0.73000000,3.44620390000,,0.870000,0.830000,5361.00
"Kepler-1384 b",,1.94000000,15.36262753000,,0.780000,0.740000,4919.00
"EPIC 211822797 b",,1.92000000,21.17019630000,431.00,0.620000,0.580000,4057.00
"Kepler-1690 b",,2.81109223,234.63600000000,,0.940000,0.862346,5404.00
"HATS-69 b",183.38791000,10.59250500,2.22525770000,1295.70,0.892000,0.878500,5137.00
"TOI-2018 b",9.20000000,2.26800000,7.43558300000,,0.570000,0.620000,4174.00
"Kepler-1248 b",,1.18000000,7.46725407000,,1.210000,1.210000,6149.00
"WASP-21 b",95.34500000,11.99000000,4.32248200000,,,,
"Kepler-1929 b",,3.07250761,59.36249924000,,1.006000,1.471000,5786.00
"WASP-65 b",492.62000000,12.46400000,2.31142430000,1480.00,0.930000,1.010000,5600.00
"Kepler-207 c",,1.50000000,3.07157100000,,,1.588000,5920.00
"Kepler-920 b",,2.42000000,6.53192704000,,0.890000,0.850000,5403.00
"Kepler-1526 b",,2.43000000,3.90863200500,,0.730000,0.690000,4601.00
"Kepler-758 b",,2.48000000,12.10971040000,,1.160000,1.420000,6228.00
"Kepler-903 b",,2.01000000,10.35077210000,,0.980000,0.970000,5682.00
"Kepler-497 b",,6.04000000,3.57320367100,,1.090000,1.110000,5834.00
"Kepler-127 b",,1.40000000,14.43588900000,,,1.359000,6106.00
"Kepler-1436 b",,1.31000000,9.70571600000,,1.060000,1.090000,5972.00
"Kepler-27 c",4385.87000000,4.90000000,31.33090000000,,0.650000,0.590000,5400.00
"K2-261 b",68.96876432,9.26982704,11.63346810000,1036.00,1.107000,1.663000,5490.00
"Kepler-1917 b",,1.88971288,12.90240002000,,0.882000,0.788000,5530.00
"Kepler-290 b",,2.25000000,14.58934700000,,,0.743000,5147.00
"Kepler-1290 b",,1.42000000,4.69500134000,,0.950000,0.930000,5660.00
"WASP-149 b",314.96795134,15.24421375,1.33281300000,1855.00,1.050000,1.080000,5750.00
"Kepler-826 b",,1.25000000,4.48758907000,,1.050000,1.150000,6079.00
"KIC 8540376 b",,4.10000000,31.80990000000,,1.040000,1.260000,6474.00
"K2-406 b",,4.60200000,22.54940600000,,0.798000,0.961000,5784.00
"Kepler-282 b",,1.01000000,9.22052400000,,,0.904000,5602.00
"HD 219134 d",16.17000000,1.61000000,46.85900000000,410.50,0.810000,0.778000,4699.00
"Kepler-1794 b",,1.79426276,9.76298046100,,0.773000,0.816000,5052.00
"HD 143811 AB b",1938.75328270,15.69257298,117000.00000000000,,1.320000,,6791.00
"TOI-5803 b",,3.27320000,5.38305000000,678.87,0.870000,0.762500,5134.00
"CoRoT-10 b",874.00000000,10.87000000,13.24060000000,600.00,0.890000,0.790000,5075.00
"KOI-351 b",,1.31000000,7.00815100000,,1.200000,1.200000,6080.00
"Kepler-1305 b",,1.88000000,13.56309720000,,0.970000,0.960000,5701.00
"Kepler-1259 b",,1.43000000,0.66308525800,,0.800000,0.770000,5053.00
"Kepler-255 b",,1.55000000,5.71460600000,,,0.933000,5573.00
"Kepler-1599 b",,1.62000000,122.36355300000,,0.990000,0.990000,5767.00
"HATS-60 b",210.40346000,12.92397700,3.56082900000,1528.00,1.097000,1.460000,5688.00
"HATS-14 b",340.39593000,11.64615100,2.76676410000,1276.00,0.967000,0.933000,5346.00
"Kepler-343 c",,2.02000000,23.22182000000,,,1.433000,5807.00
"Kepler-651 b",,2.37000000,21.38521506000,,0.920000,0.870000,5522.00
"Kepler-1742 b",,2.17824130,49.47819901000,,0.939000,0.849000,5776.00
"K2-107 b",,15.98000000,3.31395900000,1649.00,1.300000,1.810000,6061.00
"Kepler-290 c",,2.70000000,36.77031000000,,,0.743000,5147.00
"Kepler-1779 b",,3.03295685,16.34359932000,,1.008000,1.056000,5730.00
"Kepler-1210 b",,1.70000000,8.07124073000,,0.940000,0.920000,5568.00
"Kepler-219 b",,2.95000000,4.58551200000,,,1.491000,5786.00
"Kepler-1304 b",,2.29000000,16.12888530000,,0.850000,0.810000,5259.00
"Qatar-5 b",1373.02560000,12.40836300,2.87923190000,1415.00,1.128000,1.076000,5747.00
"Kepler-894 b",,2.78000000,9.80322400000,,0.870000,0.850000,5603.00
"Kepler-154 b",,2.26000000,33.04053200000,,,1.001000,5690.00
"TOI-5713 b",,1.77000000,10.44198900000,347.20,0.265300,0.299200,3225.00
"Kepler-107 b",3.80000000,1.53600000,3.18002180000,1592.00,1.238000,1.447000,5854.00
"TOI-4515 b",637.00000000,12.17000000,15.26644600000,705.00,0.949000,0.860000,5433.00
"TOI-2267 b",,1.00000000,2.28909000000,424.00,0.171000,0.207500,3030.00
"Kepler-395 b",,1.03000000,7.05434600000,,,0.556000,4262.00
"Kepler-81 c",,2.37000000,12.04000000000,,0.640000,0.590000,
"K2-285 c",15.68000000,3.53000000,7.13804800000,741.40,0.830000,0.787000,4975.00
